index,Image_name,specimen,species,source_dataset
2401,Lira-05-RT-07&&10-01-2023&&RTL022_01.jpg,Lira-05-RT-07&&10-01-2023&&RTL022,0,M7
2403,Lira-05-RT-07&&10-01-2023&&RTL023_01.jpg,Lira-05-RT-07&&10-01-2023&&RTL023,0,M7
2404,Lira-05-RT-07&&10-01-2023&&RTL022_02.jpg,Lira-05-RT-07&&10-01-2023&&RTL022,0,M7
2406,Lira-05-RT-07&&10-01-2023&&RTL024_01.jpg,Lira-05-RT-07&&10-01-2023&&RTL024,0,M7
2407,Lira-05-RT-07&&10-01-2023&&RTL023_02.jpg,Lira-05-RT-07&&10-01-2023&&RTL023,0,M7
2409,Lira-06-SP-01&&13-01-2023&&SPL123.jpg,Lira-06-SP-01&&13-01-2023&&SPL123,0,M7
2410,Lira-06-SP-01&&13-01-2023&&SPL120.jpg,Lira-06-SP-01&&13-01-2023&&SPL120,0,M7
2411,Lira-06-SP-01&&13-01-2023&&SPL126.jpg,Lira-06-SP-01&&13-01-2023&&SPL126,0,M7
2413,Lira-06-SP-01&&13-01-2023&&SPL129.jpg,Lira-06-SP-01&&13-01-2023&&SPL129,0,M7
2415,Lira-06-SP-01&&13-01-2023&&SPL130.jpg,Lira-06-SP-01&&13-01-2023&&SPL130,0,M7
2417,Lira-06-SP-01&&13-01-2023&&SPL121.jpg,Lira-06-SP-01&&13-01-2023&&SPL121,0,M7
2418,Lira-06-SP-01&&13-01-2023&&SPL131.jpg,Lira-06-SP-01&&13-01-2023&&SPL131,0,M7
2419,Lira-06-SP-01&&13-01-2023&&SPL122.jpg,Lira-06-SP-01&&13-01-2023&&SPL122,0,M7
2420,Lira-06-SP-01&&13-01-2023&&SPL132.jpg,Lira-06-SP-01&&13-01-2023&&SPL132,0,M7
2422,Lira-05-RT-06&&10-01-2023&&RTL015_02.jpg,Lira-05-RT-06&&10-01-2023&&RTL015,0,M7
2424,Lira-05-RT-07&&10-01-2023&&RTL024.jpg,Lira-05-RT-07&&10-01-2023&&RTL024,0,M7
2425,Lira-05-RT-05&&10-01-2023&&RTL014.jpg,Lira-05-RT-05&&10-01-2023&&RTL014,0,M7
2426,Lira-05-RT-05&&10-01-2023&&RTL014_01.jpg,Lira-05-RT-05&&10-01-2023&&RTL014,0,M7
2427,Lira-05-RT-05&&10-01-2023&&RTL014_02.jpg,Lira-05-RT-05&&10-01-2023&&RTL014,0,M7
2428,Lira-05-RT-03&&10-01-2023&&RT0011.jpg,Lira-05-RT-03&&10-01-2023&&RT0011,0,M7
2429,Lira-05-RT-03&&10-01-2023&&RT0011_01.jpg,Lira-05-RT-03&&10-01-2023&&RT0011,0,M7
2431,Lira-05-RT-03&&10-01-2023&&RT0012_01.jpg,Lira-05-RT-03&&10-01-2023&&RT0012,0,M7
2432,Lira-05-RT-03&&10-01-2023&&RT0012.jpg,Lira-05-RT-03&&10-01-2023&&RT0012,0,M7
2433,Lira-05-RT-03&&10-01-2023&&RT0011_02.jpg,Lira-05-RT-03&&10-01-2023&&RT0011,0,M7
2434,ADJUMANI01LI-03&&14-01-2023&&LIA015.jpg,ADJUMANI01LI-03&&14-01-2023&&LIA015,0,M7
2435,ADJUMANI01LI-03&&14-01-2023&&LIA015_01.jpg,ADJUMANI01LI-03&&14-01-2023&&LIA015,0,M7
2436,ADJUMANI01LI-03&&14-01-2023&&LI019_02.jpg,ADJUMANI01LI-03&&14-01-2023&&LI019,0,M7
2437,ADJUMANI01LI-03&&14-01-2023&&LIA017_01.jpg,ADJUMANI01LI-03&&14-01-2023&&LIA017,0,M7
2438,ADJUMANI01LI-02&&14-01-2023&&LIA009.jpg,ADJUMANI01LI-02&&14-01-2023&&LIA009,0,M7
2439,ADJUMANI01LI-02&&14-01-2023&&LIA009_02.jpg,ADJUMANI01LI-02&&14-01-2023&&LIA009,0,M7
2440,ADJUMANI01LI-02&&14-01-2023&&LIA010.jpg,ADJUMANI01LI-02&&14-01-2023&&LIA010,0,M7
2441,ADJUMANI01LI-02&&14-01-2023&&LIA013.jpg,ADJUMANI01LI-02&&14-01-2023&&LIA013,0,M7
2442,ADJUMANI01LI-02&&14-01-2023&&LIA013_02.jpg,ADJUMANI01LI-02&&14-01-2023&&LIA013,0,M7
2443,ADJUMANI01LI-02&&14-01-2023&&LIA014_02.jpg,ADJUMANI01LI-02&&14-01-2023&&LIA014,0,M7
2444,ADJUMANI01LI-02&&14-01-2023&&LIA014_01.jpg,ADJUMANI01LI-02&&14-01-2023&&LIA014,0,M7
2445,ADJUMANI01LI-02&&14-01-2023&&LIA011_02.jpg,ADJUMANI01LI-02&&14-01-2023&&LIA011,0,M7
2446,ADJUMANI01LI-02&&14-01-2023&&LIA014.jpg,ADJUMANI01LI-02&&14-01-2023&&LIA014,0,M7
2447,ADJUMANI01LI-02&&14-01-2023&&LIA008_01.jpg,ADJUMANI01LI-02&&14-01-2023&&LIA008,0,M7
2448,ADJUMANI01LI-01&&14-01-2023&&LIA001_02.jpg,ADJUMANI01LI-01&&14-01-2023&&LIA001,0,M7
2449,ADJUMANI01LI-01&&14-01-2023&&LIA003.jpg,ADJUMANI01LI-01&&14-01-2023&&LIA003,0,M7
2450,ADJUMANI01LI-01&&14-01-2023&&LIA001.jpg,ADJUMANI01LI-01&&14-01-2023&&LIA001,0,M7
2451,ADJUMANI01LI-01&&14-01-2023&&LIA006_02.jpg,ADJUMANI01LI-01&&14-01-2023&&LIA006,0,M7
2452,ADJUMANI01LI-01&&14-01-2023&&LIA001_01.jpg,ADJUMANI01LI-01&&14-01-2023&&LIA001,0,M7
2453,ADJUMANI01LI-01&&14-01-2023&&LIA005_01.jpg,ADJUMANI01LI-01&&14-01-2023&&LIA005,0,M7
2454,ADJUMANI01LI-01&&14-01-2023&&LIA002.jpg,ADJUMANI01LI-01&&14-01-2023&&LIA002,0,M7
2455,ADJUMANI01LI-01&&14-01-2023&&LIA006.jpg,ADJUMANI01LI-01&&14-01-2023&&LIA006,0,M7
2456,ADJUMANI01LI-01&&14-01-2023&&LIA004_01.jpg,ADJUMANI01LI-01&&14-01-2023&&LIA004,0,M7
2457,ADJUMANI01LI04&&14-01-2023&&LIA024.jpg,ADJUMANI01LI04&&14-01-2023&&LIA024,0,M7
2458,ADJUMANI01LI04&&14-01-2023&&LIA023_02.jpg,ADJUMANI01LI04&&14-01-2023&&LIA023,0,M7
2459,ADJUMANI01LI04&&14-01-2023&&LIA028_01.jpg,ADJUMANI01LI04&&14-01-2023&&LIA028,0,M7
2460,ADJUMANI01LI04&&14-01-2023&&LIA033.jpg,ADJUMANI01LI04&&14-01-2023&&LIA033,0,M7
2461,ADJUMANI01LI04&&14-01-2023&&LIA025.jpg,ADJUMANI01LI04&&14-01-2023&&LIA025,0,M7
2462,ADJUMANI01LI04&&14-01-2023&&LIA029_02.jpg,ADJUMANI01LI04&&14-01-2023&&LIA029,0,M7
2464,ADJUMAN01BJ-01NL&&14-01-2023&&JOA085.jpg,ADJUMAN01BJ-01NL&&14-01-2023&&JOA085,0,M7
2465,ADJUMAN01BJ-01NL&&14-01-2023&&JOA086.jpg,ADJUMAN01BJ-01NL&&14-01-2023&&JOA086,0,M7
2466,ADJUMAN01BJ-01NL&&14-01-2023&&JOA087.jpg,ADJUMAN01BJ-01NL&&14-01-2023&&JOA087,0,M7
2467,ADJUMAN01BJ-01NL&&14-01-2023&&JOA089.jpg,ADJUMAN01BJ-01NL&&14-01-2023&&JOA089,0,M7
2468,ADJUMAN01BJ-01NL&&14-01-2023&&JOA084.jpg,ADJUMAN01BJ-01NL&&14-01-2023&&JOA084,0,M7
2469,ADJUMAN01BJ-01NL&&14-01-2023&&JOA097.jpg,ADJUMAN01BJ-01NL&&14-01-2023&&JOA097,0,M7
2470,ADJUMAN01BJ-01NL&&14-01-2023&&JOA093.jpg,ADJUMAN01BJ-01NL&&14-01-2023&&JOA093,0,M7
2471,ADJUMAN01BJ-01NL&&14-01-2023&&JOA095.jpg,ADJUMAN01BJ-01NL&&14-01-2023&&JOA095,0,M7
2472,Adjuman01KS-07&&14-01-2023&&KSA059_01.jpg,Adjuman01KS-07&&14-01-2023&&KSA059,0,M7
2473,Adjuman01KS-07&&14-01-2023&&KSA060.jpg,Adjuman01KS-07&&14-01-2023&&KSA060,0,M7
2474,Adjuman01KS-07&&14-01-2023&&KSA058_01.jpg,Adjuman01KS-07&&14-01-2023&&KSA058,0,M7
2476,Adjuman01KS-07&&14-01-2023&&KSA058_02.jpg,Adjuman01KS-07&&14-01-2023&&KSA058,0,M7
2477,Adjuman01KS-07&&14-01-2023&&KSA062.jpg,Adjuman01KS-07&&14-01-2023&&KSA062,0,M7
2478,Adjuman01KS-07&&14-01-2023&&KSA058.jpg,Adjuman01KS-07&&14-01-2023&&KSA058,0,M7
2479,ADJUMAN01BJ-05&&14-01-2023&&JOA060_01.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA060,0,M7
2480,ADJUMAN01BJ-05&&14-01-2023&&JOA062_01.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA062,0,M7
2481,ADJUMAN01BJ-05&&14-01-2023&&JOA064.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA064,0,M7
2483,ADJUMAN01BJ-05&&14-01-2023&&JOA062_02.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA062,0,M7
2484,ADJUMAN01BJ-05&&14-01-2023&&JOA063_02.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA063,0,M7
2485,ADJUMAN01BJ-05&&14-01-2023&&JOA062.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA062,0,M7
2486,ADJUMAN01BJ-05&&14-01-2023&&JOA063_01.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA063,0,M7
2487,ADJUMAN01BJ-05&&14-01-2023&&JOA065.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA065,0,M7
2489,ADJUMAN01BJ-05&&14-01-2023&&JOA065_02.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA065,0,M7
2490,ADJUMAN01BJ-05&&14-01-2023&&JOA064_02.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA064,0,M7
2491,ADJUMAN01BJ-05&&14-01-2023&&JOA069_01.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA069,0,M7
2492,ADJUMAN01BJ-05&&14-01-2023&&JOA065_01.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA065,0,M7
2493,ADJUMAN01BJ-05&&14-01-2023&&JOA069.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA069,0,M7
2495,ADJUMAN01BJ-05&&14-01-2023&&JOA071.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA071,0,M7
2496,ADJUMAN01BJ-05&&14-01-2023&&JOA069_02.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA069,0,M7
2497,ADJUMAN01BJ-05&&14-01-2023&&JOA064_01.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA064,0,M7
2498,ADJUMAN01BJ-05&&14-01-2023&&JOA061.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA061,0,M7
2499,ADJUMAN01BJ-05&&14-01-2023&&JOA063.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA063,0,M7
2500,ADJUMAN01BJ-05&&14-01-2023&&JOA067_01.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA067,0,M7
2501,ADJUMAN01BJ-05&&14-01-2023&&JOA060.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA060,0,M7
2502,ADJUMAN01BJ-05&&14-01-2023&&JOA072_02.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA072,0,M7
2503,ADJUMAN01BJ-05&&14-01-2023&&JOA067_02.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA067,0,M7
2504,ADJUMAN01BJ-05&&14-01-2023&&JOA071_02.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA071,0,M7
2505,ADJUMAN01BJ-05&&14-01-2023&&JOA066.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA066,0,M7
2506,ADJUMAN01BJ-05&&14-01-2023&&JOA066_01.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA066,0,M7
2507,ADJUMAN01BJ-05&&14-01-2023&&JOA075_01.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA075,0,M7
2508,ADJUMAN01BJ-05&&14-01-2023&&JOA071_01.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA071,0,M7
2509,ADJUMAN01BJ-05&&14-01-2023&&JOA060_02.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA060,0,M7
2510,ADJUMAN01BJ-05&&14-01-2023&&JOA070.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA070,0,M7
2511,ADJUMAN01BJ-05&&14-01-2023&&JOA067.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA067,0,M7
2512,ADJUMAN01BJ-05&&14-01-2023&&JOA068_02.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA068,0,M7
2513,ADJUMAN01BJ-05&&14-01-2023&&JOA068.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA068,0,M7
2514,ADJUMAN01BJ-05&&14-01-2023&&JOA066_02.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA066,0,M7
2515,ADJUMAN01BJ-05&&14-01-2023&&JOA074_02.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA074,0,M7
2516,ADJUMAN01BJ-05&&14-01-2023&&JOA074.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA074,0,M7
2517,ADJUMAN01BJ-05&&14-01-2023&&JOA073_01.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA073,0,M7
2518,ADJUMAN01BJ-05&&14-01-2023&&JOA075.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA075,0,M7
2519,ADJUMAN01BJ-05&&14-01-2023&&JOA071_03.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA071,0,M7
2520,ADJUMAN01BJ-05&&14-01-2023&&JOA073.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA073,0,M7
2521,ADJUMAN01BJ-05&&14-01-2023&&JOA070_01.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA070,0,M7
2522,ADJUMAN01BJ-05&&14-01-2023&&JOA073_02.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA073,0,M7
2523,ADJUMAN01BJ-05&&14-01-2023&&JOA072_01.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA072,0,M7
2524,ADJUMAN01BJ-05&&14-01-2023&&JOA074_01.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA074,0,M7
2525,ADJUMAN01BJ-05&&14-01-2023&&JOA068_01.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA068,0,M7
2526,ADJUMAN01BJ-05&&14-01-2023&&JOA070_02.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA070,0,M7
2527,ADJUMAN01BJ-05&&14-01-2023&&JOA072.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA072,0,M7
2530,ADJUMAN01BJ-05&&14-01-2023&&JOA077_01.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA077,0,M7
2531,ADJUMAN01BJ-05&&14-01-2023&&JOA079_02.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA079,0,M7
2532,ADJUMAN01BJ-05&&14-01-2023&&JOA079_09.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA079,0,M7
2534,ADJUMAN01BJ-05&&14-01-2023&&JOA079_03.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA079,0,M7
2535,ADJUMAN01BJ-05&&14-01-2023&&JOA078.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA078,0,M7
2536,ADJUMAN01BJ-05&&14-01-2023&&JOA078_01.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA078,0,M7
2537,ADJUMAN01BJ-05&&14-01-2023&&JOA077_02.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA077,0,M7
2538,ADJUMAN01BJ-05&&14-01-2023&&JOA080_01.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA080,0,M7
2539,ADJUMAN01BJ-05&&14-01-2023&&JOA078_02.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA078,0,M7
2540,ADJUMAN01BJ-05&&14-01-2023&&JOA077_03.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA077,0,M7
2543,ADJUMAN01BJ-05&&14-01-2023&&JOA077.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA077,0,M7
2544,ADJUMAN01BJ-05&&14-01-2023&&JOA079.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA079,0,M7
2546,ADJUMAN01BJ-05&&14-01-2023&&JOA077_07.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA077,0,M7
2547,ADJUMAN01BJ-05&&14-01-2023&&JOA077_04.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA077,0,M7
2548,ADJUMAN01BJ-05&&14-01-2023&&JOA079_10.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA079,0,M7
2549,ADJUMAN01BJ-05&&14-01-2023&&JOA079_01.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA079,0,M7
2550,ADJUMAN01BJ-05&&14-01-2023&&JOA079_04.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA079,0,M7
2551,ADJUMAN01BJ-05&&14-01-2023&&JOA079_06.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA079,0,M7
2552,ADJUMAN01BJ-05&&14-01-2023&&JOA079_08.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA079,0,M7
2553,ADJUMAN01BJ-05&&14-01-2023&&JOA083_02.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA083,0,M7
2555,ADJUMAN01BJ-05&&14-01-2023&&JOA077_08.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA077,0,M7
2556,ADJUMAN01BJ-05&&14-01-2023&&JOA083_08.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA083,0,M7
2558,ADJUMAN01BJ-05&&14-01-2023&&JOA080.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA080,0,M7
2560,ADJUMAN01BJ-05&&14-01-2023&&JOA081_01.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA081,0,M7
2561,ADJUMAN01BJ-05&&14-01-2023&&JOA083_07.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA083,0,M7
2562,ADJUMAN01BJ-05&&14-01-2023&&JOA081_02.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA081,0,M7
2563,ADJUMAN01BJ-05&&14-01-2023&&JOA079_05.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA079,0,M7
2564,ADJUMAN01BJ-05&&14-01-2023&&JOA079_07.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA079,0,M7
2566,ADJUMAN01BJ-05&&14-01-2023&&JOA078_03.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA078,0,M7
2567,ADJUMAN01BJ-05&&14-01-2023&&JOA081.jpg,ADJUMAN01BJ-05&&14-01-2023&&JOA081,0,M7
2571,Adjumani01KJ-02&&14-01-2023&&KJAT525.jpg,Adjumani01KJ-02&&14-01-2023&&KJAT525,0,M7
2573,Adj02KJ-500&&14-01-2023&&KJA520.jpg,Adj02KJ-500&&14-01-2023&&KJA520,0,M7
2574,Adj02KJ-500&&14-01-2023&&KJA513_02.jpg,Adj02KJ-500&&14-01-2023&&KJA513,0,M7
2575,Adj02KJ-500&&14-01-2023&&KJA520_02.jpg,Adj02KJ-500&&14-01-2023&&KJA520,0,M7
2576,Adj02KJ-500&&14-01-2023&&KJA518_01.jpg,Adj02KJ-500&&14-01-2023&&KJA518,0,M7
2578,Adj02KJ-500&&14-01-2023&&KJA519_01.jpg,Adj02KJ-500&&14-01-2023&&KJA519,0,M7
2579,Adj02KJ-500&&14-01-2023&&KJA520_01.jpg,Adj02KJ-500&&14-01-2023&&KJA520,0,M7
2580,Adj02KJ-500&&14-01-2023&&KJA503.jpg,Adj02KJ-500&&14-01-2023&&KJA503,0,M7
2581,Adj02KJ-500&&14-01-2023&&KJA501_02.jpg,Adj02KJ-500&&14-01-2023&&KJA501,0,M7
2582,Adj02KJ-500&&14-01-2023&&KJA512.jpg,Adj02KJ-500&&14-01-2023&&KJA512,0,M7
2583,Adj02KJ-500&&14-01-2023&&KJA511_02.jpg,Adj02KJ-500&&14-01-2023&&KJA511,0,M7
2584,Adj02KJ-500&&14-01-2023&&KJA505.jpg,Adj02KJ-500&&14-01-2023&&KJA505,0,M7
2585,Adj02KJ-500&&14-01-2023&&KJA506_01.jpg,Adj02KJ-500&&14-01-2023&&KJA506,0,M7
2587,Adj02KJ-500&&14-01-2023&&KJA509_01.jpg,Adj02KJ-500&&14-01-2023&&KJA509,0,M7
2588,Adj02KJ-500&&14-01-2023&&KJA501_01.jpg,Adj02KJ-500&&14-01-2023&&KJA501,0,M7
2589,Adj02KJ-500&&14-01-2023&&KJA505_02.jpg,Adj02KJ-500&&14-01-2023&&KJA505,0,M7
2592,Adj02KJ-500&&14-01-2023&&KJA515_01.jpg,Adj02KJ-500&&14-01-2023&&KJA515,0,M7
2594,Adj02KJ-500&&14-01-2023&&KJA515_02.jpg,Adj02KJ-500&&14-01-2023&&KJA515,0,M7
2595,Adj02KJ-500&&14-01-2023&&KJA513_01.jpg,Adj02KJ-500&&14-01-2023&&KJA513,0,M7
2596,Adj02KJ-500&&14-01-2023&&KJA506.jpg,Adj02KJ-500&&14-01-2023&&KJA506,0,M7
2598,Adj02KJ-500&&14-01-2023&&KJA519.jpg,Adj02KJ-500&&14-01-2023&&KJA519,0,M7
2600,Adj02KJ-500&&14-01-2023&&KJA507.jpg,Adj02KJ-500&&14-01-2023&&KJA507,0,M7
2601,Adj02KJ-500&&14-01-2023&&KJA518_02.jpg,Adj02KJ-500&&14-01-2023&&KJA518,0,M7
2602,Adj02KJ-500&&14-01-2023&&KJA511.jpg,Adj02KJ-500&&14-01-2023&&KJA511,0,M7
2603,Adj02KJ-500&&14-01-2023&&KJA507_02.jpg,Adj02KJ-500&&14-01-2023&&KJA507,0,M7
2604,Adj02KJ-500&&14-01-2023&&KJA501.jpg,Adj02KJ-500&&14-01-2023&&KJA501,0,M7
2605,Adj02KJ-500&&14-01-2023&&KJA514.jpg,Adj02KJ-500&&14-01-2023&&KJA514,0,M7
2606,Adj02KJ-500&&14-01-2023&&KJA512_03.jpg,Adj02KJ-500&&14-01-2023&&KJA512,0,M7
2607,Adj02KJ-500&&14-01-2023&&KJA508_02.jpg,Adj02KJ-500&&14-01-2023&&KJA508,0,M7
2608,ADJUMAN01KS-02NL&&14-01-2023&&SKA077.jpg,ADJUMAN01KS-02NL&&14-01-2023&&SKA077,0,M7
2609,asdad&&13-01-2023&&ASDA19.jpg,asdad&&13-01-2023&&ASDA19,0,M7
2611,asdad&&13-01-2023&&ASDA03.jpg,asdad&&13-01-2023&&ASDA03,0,M7
2612,asdad&&13-01-2023&&ASDA11.jpg,asdad&&13-01-2023&&ASDA11,0,M7
2613,asdad&&13-01-2023&&ASDA18.jpg,asdad&&13-01-2023&&ASDA18,0,M7
2614,asdad&&13-01-2023&&ASDA06.jpg,asdad&&13-01-2023&&ASDA06,0,M7
2615,asdad&&13-01-2023&&ASDA14.jpg,asdad&&13-01-2023&&ASDA14,0,M7
2616,asdad&&13-01-2023&&ASDA05.jpg,asdad&&13-01-2023&&ASDA05,0,M7
2617,asdad&&13-01-2023&&ASDA12.jpg,asdad&&13-01-2023&&ASDA12,0,M7
2618,asdad&&13-01-2023&&ASDA15.jpg,asdad&&13-01-2023&&ASDA15,0,M7
2619,asdad&&13-01-2023&&ASDA10.jpg,asdad&&13-01-2023&&ASDA10,0,M7
2620,asdad&&13-01-2023&&ASDA07.jpg,asdad&&13-01-2023&&ASDA07,0,M7
2622,asdad&&13-01-2023&&ASDA09.jpg,asdad&&13-01-2023&&ASDA09,0,M7
2623,asdad&&13-01-2023&&ASDA13.jpg,asdad&&13-01-2023&&ASDA13,0,M7
2624,asdad&&13-01-2023&&ASDA08.jpg,asdad&&13-01-2023&&ASDA08,0,M7
2627,asdad&&13-01-2023&&ASDA02.jpg,asdad&&13-01-2023&&ASDA02,0,M7
2628,ADJUMANI01DRA-03&&14-01-2023&&DRA016_01.jpg,ADJUMANI01DRA-03&&14-01-2023&&DRA016,0,M7
2629,ADJUMANI01DRA-03&&14-01-2023&&DRA018_01.jpg,ADJUMANI01DRA-03&&14-01-2023&&DRA018,0,M7
2630,ADJUMANI01DRA-03&&14-01-2023&&DRA019_01.jpg,ADJUMANI01DRA-03&&14-01-2023&&DRA019,0,M7
2632,ADJUMANI01DRA-03&&14-01-2023&&DRA018_02.jpg,ADJUMANI01DRA-03&&14-01-2023&&DRA018,0,M7
2633,ADJUMANI01DRA-03&&14-01-2023&&DRA017_02.jpg,ADJUMANI01DRA-03&&14-01-2023&&DRA017,0,M7
2634,ADJUMANI01DRA-03&&14-01-2023&&DRA019_02.jpg,ADJUMANI01DRA-03&&14-01-2023&&DRA019,0,M7
2635,ADJUMANI01DRA-03&&14-01-2023&&DRA020_01.jpg,ADJUMANI01DRA-03&&14-01-2023&&DRA020,0,M7
2636,ADJUMANI01DRA-03&&14-01-2023&&DRA019.jpg,ADJUMANI01DRA-03&&14-01-2023&&DRA019,0,M7
2637,ADJUMANI01DRA-03&&14-01-2023&&DRA020.jpg,ADJUMANI01DRA-03&&14-01-2023&&DRA020,0,M7
2638,ADJUMANI01DRA-03&&14-01-2023&&DRA020_02.jpg,ADJUMANI01DRA-03&&14-01-2023&&DRA020,0,M7
2639,ADJUMANI01DRA-03&&14-01-2023&&DRA021.jpg,ADJUMANI01DRA-03&&14-01-2023&&DRA021,0,M7
2640,ADJUMANI01DRA-03&&14-01-2023&&DRA021_02.jpg,ADJUMANI01DRA-03&&14-01-2023&&DRA021,0,M7
2642,lira.vht.01.AS.03&&17-01-2023&&ASL017.jpg,lira.vht.01.AS.03&&17-01-2023&&ASL017,0,M7
2645,lira.vht.01.AS.03&&17-01-2023&&ASL019.jpg,lira.vht.01.AS.03&&17-01-2023&&ASL019,0,M7
2646,lira.vht.01.AS.03&&17-01-2023&&ASL021.jpg,lira.vht.01.AS.03&&17-01-2023&&ASL021,0,M7
2648,Lira.VHT.01.OI.05&&17-01-2023&&OIL026.jpg,Lira.VHT.01.OI.05&&17-01-2023&&OIL026,0,M7
2649,Lira.VHT.01.OI.05&&17-01-2023&&OIL023.jpg,Lira.VHT.01.OI.05&&17-01-2023&&OIL023,0,M7
2650,Lira.VHT.01.OI.05&&17-01-2023&&OIL024.jpg,Lira.VHT.01.OI.05&&17-01-2023&&OIL024,0,M7
2651,Lira.VHT.01.OI.05&&17-01-2023&&OIL022.jpg,Lira.VHT.01.OI.05&&17-01-2023&&OIL022,0,M7
2652,Lira.VHT.01.OI.05&&17-01-2023&&OIL027.jpg,Lira.VHT.01.OI.05&&17-01-2023&&OIL027,0,M7
2653,Lira.VHT.01.OI.05&&17-01-2023&&OIL025.jpg,Lira.VHT.01.OI.05&&17-01-2023&&OIL025,0,M7
2654,Lira.VHT.01.OI.05&&17-01-2023&&OIL028.jpg,Lira.VHT.01.OI.05&&17-01-2023&&OIL028,0,M7
2655,lira.vht.01.AS.06&&17-01-2023&&ASLO26.jpg,lira.vht.01.AS.06&&17-01-2023&&ASLO26,0,M7
2657,lira.vht.01.AS.06&&17-01-2023&&ASLO24.jpg,lira.vht.01.AS.06&&17-01-2023&&ASLO24,0,M7
